
filter 0
-0.007812,0.000000,0.003906,0.003906,0.000000,-0.003906,0.000000,-0.015625,-0.011719,-0.007812,-0.003906,0.003906,0.015625,0.000000,0.000000,0.000000,-0.007812,-0.007812,-0.003906,0.000000,0.015625,0.003906,-0.007812,0.000000,0.000000,
0.007812,0.023438,0.019531,0.011719,0.000000,0.000000,0.000000,0.019531,0.003906,-0.007812,-0.011719,-0.027344,-0.023438,0.000000,-0.007812,0.003906,-0.011719,-0.019531,0.000000,-0.003906,0.003906,0.015625,0.007812,-0.007812,0.000000,
0.019531,0.019531,0.015625,0.000000,0.000000,0.007812,0.007812,0.003906,0.007812,0.000000,0.000000,0.054688,0.042969,0.000000,-0.011719,0.003906,-0.023438,-0.019531,-0.011719,0.000000,0.007812,-0.011719,-0.003906,0.000000,0.000000,
-0.074219,-0.117188,-0.117188,-0.042969,-0.050781,-0.039062,-0.117188,-0.132812,-0.035156,-0.023438,0.007812,0.062500,-0.031250,-0.042969,-0.023438,0.062500,0.273438,0.187500,0.015625,0.003906,0.007812,0.070312,0.078125,0.035156,0.011719,
0.019531,0.031250,0.019531,0.007812,0.003906,0.003906,0.000000,0.000000,0.000000,-0.003906,-0.003906,-0.035156,-0.031250,-0.011719,-0.015625,-0.007812,-0.039062,-0.011719,0.000000,-0.007812,-0.015625,0.027344,0.015625,-0.011719,0.000000,
-0.003906,0.003906,0.000000,0.007812,0.000000,-0.003906,-0.007812,0.007812,0.007812,0.000000,-0.003906,-0.007812,0.000000,-0.003906,0.000000,0.003906,0.000000,0.003906,-0.003906,0.003906,-0.007812,-0.003906,0.003906,-0.011719,0.000000,
-0.007812,-0.003906,0.015625,0.000000,0.003906,0.000000,-0.003906,0.000000,0.015625,0.015625,-0.023438,-0.050781,-0.003906,-0.003906,0.000000,0.000000,-0.031250,-0.015625,0.000000,-0.003906,-0.011719,0.000000,0.000000,0.000000,0.000000,
-0.007812,0.000000,0.000000,-0.003906,-0.003906,-0.027344,-0.039062,-0.031250,-0.007812,-0.007812,0.000000,0.019531,-0.007812,-0.011719,0.003906,-0.019531,0.007812,0.027344,0.000000,0.000000,0.000000,-0.031250,-0.011719,0.011719,-0.007812,
0.000000,0.011719,0.011719,0.000000,0.000000,0.000000,0.000000,-0.007812,-0.003906,-0.007812,-0.003906,0.011719,0.007812,-0.003906,0.000000,0.007812,0.027344,0.011719,0.003906,-0.007812,0.000000,-0.011719,-0.003906,0.000000,0.000000,
-0.007812,0.003906,0.003906,-0.019531,-0.015625,0.000000,-0.003906,-0.003906,-0.003906,0.003906,-0.003906,0.000000,0.000000,0.000000,0.003906,0.000000,0.015625,0.007812,0.000000,0.007812,0.000000,0.000000,0.003906,0.000000,-0.003906,
0.011719,0.031250,0.023438,0.003906,0.015625,0.023438,0.039062,0.042969,0.015625,0.031250,0.000000,-0.011719,0.007812,0.015625,0.003906,-0.007812,-0.039062,-0.027344,-0.003906,0.000000,-0.007812,-0.011719,-0.015625,-0.011719,0.003906,
-0.058594,-0.082031,-0.085938,-0.054688,-0.042969,-0.039062,-0.078125,-0.097656,-0.050781,-0.027344,-0.011719,0.054688,0.050781,-0.015625,-0.007812,0.000000,0.089844,0.121094,0.023438,0.011719,0.019531,-0.003906,0.023438,0.042969,0.027344,
0.007812,0.042969,0.035156,0.015625,0.007812,0.003906,0.039062,0.039062,0.019531,0.007812,0.000000,-0.027344,-0.003906,0.011719,0.011719,0.000000,-0.042969,-0.039062,-0.011719,0.003906,0.011719,0.011719,-0.007812,-0.007812,-0.015625,
-0.003906,0.007812,0.000000,0.000000,0.000000,0.011719,0.003906,0.000000,0.007812,0.000000,0.011719,0.000000,0.007812,0.011719,0.003906,0.011719,0.011719,0.007812,0.000000,0.007812,0.007812,0.000000,-0.007812,-0.007812,0.003906,
-0.007812,-0.011719,-0.011719,0.000000,-0.023438,0.011719,-0.007812,-0.015625,0.000000,0.000000,-0.011719,0.015625,0.015625,-0.003906,-0.011719,-0.007812,0.046875,0.046875,-0.003906,0.003906,-0.011719,0.000000,0.007812,0.011719,0.003906,
-0.015625,-0.011719,-0.011719,-0.015625,-0.007812,0.011719,-0.007812,0.000000,0.003906,0.007812,0.003906,-0.003906,-0.003906,0.000000,0.000000,-0.003906,0.027344,0.011719,0.007812,0.007812,-0.003906,0.000000,0.000000,0.007812,0.000000,
0.019531,0.019531,0.011719,0.003906,0.011719,0.007812,0.003906,0.011719,0.011719,0.007812,-0.019531,-0.054688,-0.015625,0.011719,0.011719,-0.027344,-0.074219,-0.042969,0.007812,0.019531,0.000000,-0.003906,0.007812,0.023438,0.019531,
0.007812,-0.023438,-0.054688,0.000000,0.000000,0.015625,-0.015625,-0.074219,-0.031250,-0.003906,0.000000,0.007812,0.035156,-0.031250,0.000000,-0.007812,0.027344,0.144531,0.027344,0.007812,0.011719,-0.023438,0.000000,0.011719,-0.003906,
-0.015625,-0.085938,-0.074219,-0.046875,-0.035156,-0.003906,-0.039062,-0.062500,-0.066406,-0.019531,0.093750,0.246094,0.117188,-0.007812,-0.003906,0.046875,0.175781,0.113281,0.011719,-0.007812,0.000000,-0.042969,0.023438,0.031250,0.007812,
-0.003906,0.000000,-0.011719,0.011719,0.000000,0.019531,0.046875,0.003906,0.007812,0.007812,0.015625,0.117188,0.128906,0.023438,0.007812,-0.011719,0.000000,0.058594,0.031250,0.003906,-0.011719,-0.039062,-0.023438,0.023438,0.003906,

filter 1
-0.023438,-0.011719,-0.011719,-0.003906,0.000000,0.000000,-0.007812,-0.023438,0.000000,0.000000,0.000000,-0.015625,-0.015625,-0.003906,0.000000,-0.003906,0.000000,0.039062,0.007812,0.000000,-0.015625,-0.011719,0.000000,-0.015625,0.000000,
0.019531,0.007812,0.027344,0.007812,0.000000,0.027344,0.031250,0.023438,0.011719,0.007812,0.003906,0.003906,-0.003906,0.011719,0.007812,0.023438,0.007812,0.015625,0.011719,0.011719,0.011719,0.003906,0.011719,-0.023438,0.003906,
-0.007812,0.007812,0.003906,-0.007812,-0.003906,0.027344,0.019531,0.000000,-0.007812,-0.003906,0.003906,0.003906,-0.003906,-0.019531,-0.023438,0.000000,-0.011719,-0.003906,-0.003906,-0.007812,-0.007812,-0.011719,-0.003906,0.003906,0.000000,
0.003906,-0.011719,-0.015625,-0.007812,0.019531,0.000000,-0.035156,-0.046875,-0.027344,0.000000,-0.015625,-0.046875,-0.031250,0.000000,-0.007812,-0.011719,-0.035156,0.000000,0.015625,0.000000,-0.003906,-0.023438,-0.031250,-0.042969,-0.003906,
-0.046875,-0.062500,-0.046875,-0.011719,-0.015625,-0.027344,-0.085938,-0.058594,-0.011719,0.015625,-0.023438,-0.070312,-0.089844,-0.027344,0.011719,-0.003906,0.062500,0.121094,0.039062,-0.023438,0.003906,0.074219,0.136719,0.050781,-0.015625,
-0.011719,0.007812,0.003906,-0.003906,0.003906,0.007812,0.011719,0.000000,-0.003906,0.000000,0.007812,0.011719,0.011719,-0.011719,-0.007812,0.019531,0.046875,0.050781,-0.003906,-0.003906,0.011719,0.031250,0.023438,0.003906,0.003906,
-0.023438,-0.007812,-0.015625,-0.007812,0.000000,-0.011719,0.003906,0.003906,0.000000,-0.011719,-0.003906,0.003906,0.007812,0.000000,-0.015625,-0.015625,0.003906,0.011719,0.000000,-0.007812,0.003906,0.007812,0.015625,0.003906,-0.011719,
-0.007812,-0.007812,0.000000,0.011719,0.003906,-0.011719,-0.015625,-0.015625,0.000000,0.007812,0.000000,0.000000,-0.019531,-0.027344,0.003906,0.015625,0.042969,0.003906,-0.027344,0.003906,0.007812,0.031250,0.000000,-0.023438,-0.007812,
0.007812,0.015625,0.015625,0.011719,0.003906,0.019531,0.023438,0.019531,0.023438,0.003906,0.011719,0.003906,-0.019531,-0.003906,0.000000,0.000000,0.000000,-0.015625,-0.015625,0.000000,-0.003906,0.003906,-0.003906,-0.015625,-0.003906,
-0.015625,-0.027344,-0.031250,-0.015625,-0.027344,0.003906,-0.023438,-0.066406,-0.042969,0.003906,-0.003906,-0.023438,-0.027344,-0.023438,0.000000,-0.007812,0.011719,0.121094,0.097656,-0.003906,0.003906,0.027344,0.062500,0.023438,0.015625,
0.023438,0.015625,0.003906,0.011719,0.011719,0.019531,0.011719,0.000000,0.011719,0.015625,0.000000,-0.027344,-0.035156,-0.019531,0.000000,-0.011719,-0.019531,-0.015625,-0.007812,-0.003906,0.000000,-0.007812,0.000000,-0.011719,-0.003906,
0.003906,-0.007812,0.000000,0.000000,0.000000,0.007812,-0.015625,-0.007812,0.000000,0.011719,0.000000,0.000000,0.000000,0.000000,0.023438,0.011719,0.011719,0.027344,0.003906,0.011719,0.000000,-0.003906,0.000000,-0.023438,0.000000,
-0.015625,-0.023438,-0.023438,-0.007812,-0.011719,0.003906,-0.015625,-0.023438,0.000000,0.007812,0.003906,0.039062,0.097656,0.062500,-0.003906,0.000000,0.082031,0.156250,0.093750,0.000000,0.011719,0.035156,0.054688,0.031250,0.023438,
0.000000,-0.007812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003906,0.007812,-0.003906,0.000000,0.000000,0.019531,0.011719,-0.003906,-0.003906,0.011719,0.011719,0.000000,0.000000,0.015625,0.027344,0.003906,0.000000,
-0.007812,-0.003906,0.000000,0.015625,0.003906,-0.011719,0.000000,0.007812,0.007812,0.011719,-0.011719,0.000000,0.000000,-0.011719,0.007812,0.000000,0.007812,0.000000,-0.019531,0.003906,0.000000,0.007812,-0.015625,-0.019531,0.000000,
0.027344,0.046875,0.078125,0.054688,0.023438,0.035156,0.050781,0.066406,0.042969,0.015625,0.023438,0.011719,-0.015625,-0.023438,-0.003906,0.015625,-0.046875,-0.136719,-0.066406,0.007812,-0.019531,-0.070312,-0.109375,-0.058594,-0.007812,
-0.011719,-0.011719,-0.027344,-0.019531,-0.003906,-0.023438,-0.035156,-0.023438,-0.007812,0.000000,-0.023438,-0.046875,-0.042969,-0.011719,0.007812,-0.019531,0.003906,0.027344,0.000000,-0.011719,-0.007812,0.015625,0.039062,0.023438,0.000000,
-0.011719,-0.042969,-0.066406,-0.050781,-0.027344,0.003906,-0.039062,-0.074219,-0.046875,-0.007812,0.000000,0.003906,0.062500,0.019531,0.003906,0.011719,0.066406,0.167969,0.093750,0.007812,0.015625,0.031250,0.054688,0.035156,0.027344,
-0.011719,0.003906,-0.007812,-0.031250,-0.019531,0.003906,0.000000,-0.027344,-0.046875,-0.027344,0.000000,-0.011719,-0.046875,-0.039062,-0.023438,-0.007812,-0.031250,0.039062,0.066406,-0.003906,-0.015625,-0.007812,0.070312,0.046875,-0.003906,
0.007812,0.007812,0.000000,-0.003906,-0.007812,0.003906,0.007812,-0.003906,-0.003906,0.003906,-0.011719,-0.027344,-0.015625,0.003906,-0.015625,-0.015625,-0.039062,0.000000,0.046875,0.003906,-0.003906,-0.007812,0.007812,0.019531,0.019531,
0.015625,0.023438,0.000000,-0.007812,-0.003906,0.003906,0.015625,0.000000,-0.015625,-0.007812,-0.011719,-0.003906,0.007812,0.015625,-0.003906,-0.007812,-0.074219,-0.062500,0.011719,0.007812,-0.015625,-0.093750,-0.121094,-0.035156,0.007812,
-0.003906,0.000000,-0.011719,-0.019531,-0.003906,0.003906,0.003906,-0.015625,-0.011719,0.000000,0.003906,0.000000,-0.011719,0.000000,-0.003906,0.003906,0.003906,0.039062,0.027344,-0.007812,-0.003906,-0.011719,0.007812,0.000000,-0.007812,
-0.019531,-0.027344,-0.042969,-0.027344,-0.023438,-0.003906,-0.031250,-0.042969,-0.027344,-0.007812,-0.015625,-0.035156,-0.046875,-0.027344,-0.003906,-0.011719,-0.003906,0.015625,0.019531,0.015625,-0.011719,0.007812,0.031250,0.023438,0.007812,
-0.011719,-0.011719,-0.007812,0.000000,0.000000,0.000000,-0.019531,-0.019531,0.000000,0.000000,0.011719,0.027344,0.074219,0.031250,-0.007812,0.023438,0.058594,0.066406,0.007812,-0.003906,0.035156,0.007812,-0.011719,-0.003906,0.003906,
-0.062500,-0.070312,-0.066406,-0.058594,-0.058594,-0.035156,-0.050781,-0.062500,-0.042969,-0.031250,-0.031250,-0.046875,-0.039062,-0.015625,-0.011719,-0.015625,0.019531,0.113281,0.085938,0.000000,0.000000,0.039062,0.109375,0.070312,0.007812,
-0.023438,-0.015625,-0.015625,-0.007812,-0.007812,-0.011719,0.000000,-0.027344,-0.035156,-0.003906,0.000000,0.000000,-0.023438,-0.003906,0.000000,0.015625,0.000000,0.019531,0.050781,0.015625,0.000000,-0.011719,0.000000,0.007812,-0.003906,
-0.007812,0.003906,0.023438,0.003906,0.003906,0.000000,0.003906,0.015625,0.007812,0.003906,-0.007812,0.000000,-0.019531,-0.007812,-0.011719,-0.011719,0.000000,-0.007812,-0.011719,0.000000,-0.011719,-0.015625,-0.011719,-0.011719,-0.003906,
-0.023438,-0.015625,-0.023438,-0.015625,-0.007812,-0.015625,-0.015625,-0.015625,-0.015625,-0.015625,-0.015625,-0.015625,-0.027344,-0.027344,-0.019531,-0.015625,-0.023438,0.019531,0.015625,-0.039062,-0.011719,-0.015625,0.027344,0.000000,-0.042969,
0.000000,-0.015625,-0.007812,0.003906,0.000000,0.000000,-0.003906,-0.011719,0.000000,0.015625,-0.015625,-0.007812,0.000000,0.000000,-0.003906,-0.019531,0.000000,0.011719,0.000000,0.000000,-0.003906,0.015625,0.007812,0.000000,0.000000,
-0.003906,-0.003906,-0.007812,-0.003906,-0.003906,-0.007812,-0.007812,-0.019531,-0.003906,-0.003906,-0.003906,-0.003906,-0.015625,-0.003906,0.000000,-0.003906,-0.011719,0.003906,0.000000,0.000000,-0.003906,-0.003906,0.000000,0.003906,0.000000,
-0.007812,0.003906,0.011719,0.000000,-0.003906,0.011719,0.003906,-0.003906,0.000000,0.007812,0.000000,-0.023438,-0.031250,-0.023438,-0.003906,0.000000,-0.011719,-0.015625,-0.003906,-0.003906,-0.011719,-0.011719,-0.007812,-0.011719,-0.011719,
0.042969,0.054688,0.062500,0.058594,0.042969,0.027344,0.039062,0.035156,0.031250,0.031250,0.011719,-0.003906,-0.042969,-0.027344,0.003906,0.007812,-0.062500,-0.121094,-0.085938,-0.003906,-0.003906,-0.074219,-0.125000,-0.097656,0.000000,
0.011719,0.035156,0.035156,0.019531,0.000000,0.023438,0.027344,0.000000,0.007812,0.003906,0.000000,-0.039062,-0.050781,-0.031250,-0.023438,-0.007812,-0.046875,-0.062500,-0.035156,-0.003906,-0.007812,-0.023438,0.003906,0.007812,-0.015625,
-0.011719,-0.011719,-0.003906,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.007812,-0.003906,0.011719,0.003906,0.000000,0.003906,0.000000,0.035156,0.011719,0.003906,0.000000,-0.007812,-0.003906,-0.023438,0.000000,
0.000000,0.015625,0.031250,0.031250,0.007812,-0.003906,0.003906,0.015625,0.007812,0.011719,0.000000,-0.019531,-0.039062,-0.046875,-0.011719,0.000000,-0.007812,-0.050781,-0.050781,-0.011719,-0.015625,-0.011719,-0.027344,-0.027344,-0.011719,
0.000000,-0.003906,0.003906,0.011719,-0.003906,0.000000,-0.019531,-0.023438,0.000000,0.007812,-0.015625,-0.015625,-0.015625,-0.011719,-0.003906,-0.007812,0.011719,0.046875,0.023438,-0.003906,-0.003906,0.000000,0.003906,-0.003906,-0.003906,
0.003906,0.007812,0.019531,0.000000,0.000000,0.000000,0.011719,0.003906,-0.011719,-0.003906,-0.007812,0.000000,-0.011719,-0.027344,-0.027344,-0.015625,-0.019531,-0.007812,-0.019531,-0.011719,-0.011719,-0.011719,-0.023438,-0.015625,-0.015625,
0.007812,0.000000,0.011719,0.011719,0.000000,0.003906,0.011719,0.011719,0.007812,0.000000,-0.003906,-0.003906,-0.011719,-0.015625,-0.015625,0.000000,0.000000,-0.007812,-0.019531,-0.015625,0.000000,0.000000,-0.015625,-0.019531,-0.003906,
0.003906,0.023438,0.042969,0.031250,0.007812,0.011719,0.031250,0.046875,0.035156,0.003906,0.003906,0.023438,0.031250,0.011719,-0.007812,0.019531,0.007812,0.000000,-0.007812,-0.003906,0.000000,-0.003906,-0.011719,-0.023438,-0.023438,
0.066406,0.082031,0.105469,0.097656,0.070312,0.058594,0.078125,0.078125,0.062500,0.042969,0.035156,0.015625,-0.058594,-0.062500,0.000000,0.003906,-0.046875,-0.160156,-0.140625,-0.031250,0.000000,-0.042969,-0.113281,-0.093750,-0.019531,
-0.007812,0.000000,0.019531,0.007812,0.000000,-0.003906,0.003906,0.015625,0.000000,-0.011719,0.000000,0.000000,-0.019531,-0.023438,-0.019531,0.003906,-0.015625,-0.019531,-0.007812,0.007812,0.007812,0.000000,0.011719,0.007812,0.015625,
0.003906,0.011719,0.011719,0.000000,0.007812,0.015625,0.019531,0.011719,0.003906,0.011719,0.011719,0.003906,-0.007812,0.003906,0.000000,0.015625,-0.003906,0.000000,0.003906,0.007812,0.003906,-0.011719,-0.003906,-0.007812,0.003906,
-0.007812,0.011719,0.003906,0.000000,-0.007812,0.007812,0.007812,-0.007812,0.000000,0.000000,0.000000,0.003906,-0.011719,-0.007812,0.000000,0.000000,0.007812,0.007812,0.007812,0.000000,-0.007812,-0.019531,-0.019531,-0.015625,0.000000,
-0.027344,-0.027344,-0.031250,-0.031250,-0.027344,-0.003906,-0.003906,-0.015625,0.000000,-0.007812,-0.003906,-0.007812,0.003906,0.007812,0.000000,0.000000,0.000000,0.039062,0.019531,0.011719,0.003906,0.007812,0.027344,0.015625,0.019531,
0.019531,0.011719,0.000000,0.011719,0.027344,0.019531,-0.007812,-0.023438,-0.003906,0.031250,-0.007812,-0.039062,-0.050781,-0.046875,-0.003906,0.000000,-0.011719,0.003906,-0.023438,-0.015625,0.015625,0.011719,0.007812,-0.015625,0.000000,
-0.011719,-0.019531,-0.046875,-0.042969,-0.011719,0.007812,-0.003906,-0.054688,-0.062500,-0.027344,0.011719,-0.003906,-0.039062,0.000000,-0.011719,0.007812,-0.011719,0.074219,0.121094,0.007812,-0.019531,-0.015625,0.074219,0.050781,-0.003906,
-0.003906,-0.003906,-0.015625,-0.011719,0.000000,0.003906,-0.023438,-0.031250,-0.007812,-0.003906,0.015625,0.011719,0.062500,0.027344,0.003906,0.015625,0.066406,0.136719,0.042969,-0.007812,0.007812,0.000000,-0.007812,-0.011719,0.007812,
-0.015625,-0.015625,-0.019531,-0.007812,-0.003906,0.000000,0.000000,0.000000,0.007812,0.019531,0.003906,0.042969,0.125000,0.093750,0.031250,0.000000,0.050781,0.136719,0.113281,0.035156,0.003906,0.007812,0.019531,0.031250,0.039062,

filter 2
-0.015625,-0.027344,-0.027344,-0.007812,0.003906,-0.007812,-0.035156,-0.046875,-0.027344,-0.003906,0.000000,-0.023438,-0.015625,-0.003906,0.000000,0.007812,0.007812,0.007812,0.000000,-0.003906,0.000000,0.003906,0.000000,-0.003906,0.000000,
-0.042969,-0.023438,-0.003906,0.000000,0.003906,-0.015625,0.000000,0.003906,-0.023438,0.000000,-0.007812,0.007812,0.015625,-0.011719,-0.015625,-0.031250,-0.027344,-0.011719,-0.015625,-0.027344,-0.011719,-0.015625,0.000000,-0.007812,-0.007812,
0.003906,-0.023438,-0.027344,-0.007812,0.007812,-0.011719,-0.042969,-0.046875,-0.027344,-0.003906,-0.003906,-0.011719,-0.027344,-0.011719,0.000000,0.000000,-0.003906,-0.003906,-0.007812,0.000000,0.007812,0.003906,0.003906,0.003906,0.003906,
-0.015625,-0.050781,-0.015625,0.000000,0.015625,-0.070312,-0.101562,-0.062500,-0.007812,0.015625,-0.054688,-0.074219,-0.082031,-0.019531,0.007812,-0.011719,-0.019531,-0.023438,-0.007812,0.003906,0.007812,0.000000,0.000000,0.011719,0.023438,
0.011719,0.027344,0.007812,-0.007812,0.000000,0.019531,0.062500,0.062500,-0.003906,0.000000,0.015625,0.035156,0.046875,0.015625,0.003906,-0.011719,-0.007812,0.007812,0.000000,0.000000,-0.007812,-0.007812,-0.003906,-0.003906,0.003906,
